reaction,reactant_0,reactant_1,product_0,product_1
rxn_1,OO,C[CH]CCO,[O]O,CCCCO
rxn_3,OO,CCC[CH]O,[O]O,CCCCO
rxn_5,OO,C[CH]C(C)O,[O]O,CCC(C)O
rxn_6,OO,CC[C](C)O,[O]O,CCC(C)O
rxn_8,OO,[CH2]C(C)(C)O,[O]O,CC(C)(C)O
rxn_9,C=O,[CH2]C(=C)C,[CH]=O,C=C(C)C
rxn_10,CCC,C[C](C)CO,C[CH]C,CC(C)CO
rxn_13,C=C(C)C,C[C](C)CO,[CH2]C(=C)C,CC(C)CO
rxn_14,C=C(C)C,CC(C)[CH]O,[CH2]C(=C)C,CC(C)CO
rxn_15,C=C(C)C,CC(C)C[O],[CH2]C(=C)C,CC(C)CO
rxn_16,C=CC,[CH2]C(C)CO,[CH2]C=C,CC(C)CO
rxn_18,C=CC,CC(C)[CH]O,[CH2]C=C,CC(C)CO
rxn_30,CC(C)C=O,[H],C[C](C)C=O,[H][H]
rxn_31,C=C(C)C,CC=C[O],[CH2]C(=C)C,CC=CO
rxn_32,CC=CC,[O]O,[CH2]C=CC,OO
rxn_33,OO,C[C]=CC,[O]O,CC=CC
rxn_34,C=CCC,[O]O,C=C[CH]C,OO
rxn_35,OO,[CH]=CCC,[O]O,C=CCC
rxn_36,OO,CCC=C[O],[O]O,CCC=CO
rxn_37,OO,CO[O],[O]O,COO
rxn_38,C=CCC,CO[O],C=C[CH]C,COO
rxn_39,OO,[CH2]C=C,[O]O,C=CC
rxn_41,CC(C)CO,C[CH]C,C[C](C)CO,CCC
rxn_42,CC(C)=O,[OH],[CH2]C(C)=O,O
rxn_43,CCC(C)=O,[OH],[CH2]C(=O)CC,O
rxn_44,CCC(C)=O,[OH],C[CH]C(C)=O,O
rxn_45,CCC(C)=O,[OH],[CH2]CC(C)=O,O
rxn_46,CC(=O)C(C)C,[OH],[CH2]C(=O)C(C)C,O
rxn_47,CC(=O)C(C)C,[OH],C[C](C)C(C)=O,O
rxn_48,CC(=O)C(C)C,[OH],[CH2]C(C)C(C)=O,O
rxn_49,CCCCO,[OH],O,CCC[CH]O
rxn_50,C,[SH],[CH3],S
rxn_51,CC,[SH],C[CH2],S
rxn_52,CCC,[SH],[CH2]CC,S
rxn_53,CCC,[SH],C[CH]C,S
rxn_54,CCCC,[SH],C[CH]CC,S
rxn_55,C=C,[SH],[CH]=C,S
rxn_56,C=CC,[SH],[CH2]C=C,S
rxn_57,C=CCC,[SH],C=C[CH]C,S
rxn_58,C=CCC,[SH],C=[C]CC,S
rxn_59,C=C=C,[SH],[CH]=C=C,S
rxn_60,C#CCC,[SH],C#C[CH]C,S
rxn_61,[O],[N]=C=N,[OH],[N]=C=[N]
rxn_62,[O][O],[N]=C=N,[O]O,[N]=C=[N]
rxn_63,[N],[H][H],[NH],[H]
rxn_65,[N]=C=N,[OH],O,[N]=C=[N]
rxn_67,[NH2],[H][H],N,[H]
rxn_68,[NH2],C,N,[CH3]
rxn_69,[NH2],O,N,[OH]
rxn_70,S,[H],[SH],[H][H]
rxn_72,[H][H],[S],[SH],[H]
rxn_73,C,[S],[SH],[CH3]
rxn_74,CC,[S],[SH],C[CH2]
rxn_77,SS,[H],[S]S,[H][H]
rxn_78,SS,[SH],S,[S]S
rxn_80,ON=O,[H],[H][H],[O]N=O
rxn_87,C#N,[H],[C]#N,[H][H]
rxn_88,C#N,[OH],[C]#N,O
rxn_89,CS,[H],C[S],[H][H]
rxn_90,CS,[H],[CH2]S,[H][H]
rxn_91,[NH2],CC,N,C[CH2]
rxn_92,[NH2],CCC,N,[CH2]CC
rxn_93,[NH2],CCC,N,C[CH]C
rxn_94,[NH2],CCCC,N,[CH2]CCC
rxn_95,[NH2],CCCC,N,C[CH]CC
rxn_96,[NH2],CC(C)C,N,[CH2]C(C)C
rxn_97,[NH2],CC(C)C,N,C[C](C)C
rxn_98,[NH2],CCC(C)C,N,CC[C](C)C
rxn_99,[NH2],C=CC,N,[CH]=CC
rxn_100,[NH2],C=CC,N,[CH2]C=C
rxn_101,[NH2],C=CCC,N,[CH2]CC=C
rxn_102,[NH2],CC=CC,N,[CH2]C=CC
rxn_103,[NH2],C=C(C)CC,N,C=C(C)[CH]C
rxn_104,[NH2],C=CC(C)C,N,[CH2]C(C)C=C
rxn_105,[NH2],C=CC(C)C,N,C=C[C](C)C
rxn_106,[NH2],CC=C(C)C,N,[CH2]C(C)=CC
rxn_107,[NH2],C=C,N,[CH]=C
rxn_108,[NH2],C#CCC,N,C#C[CH]C
rxn_110,[NH2],C#CC(C)C,N,C#C[C](C)C
rxn_111,CCN,[H],[CH2]CN,[H][H]
rxn_112,CCN,[H],C[CH]N,[H][H]
rxn_113,CCN,[H],CC[NH],[H][H]
rxn_114,CCN,[CH3],[CH2]CN,C
rxn_115,CCN,[CH3],C[CH]N,C
rxn_116,CCN,[CH3],CC[NH],C
rxn_117,CCN,[NH2],[CH2]CN,N
rxn_118,CCN,[NH2],C[CH]N,N
rxn_119,CCN,[NH2],CC[NH],N
rxn_120,CCN,[OH],[CH2]CN,O
rxn_121,CCN,[OH],C[CH]N,O
rxn_122,CCN,[OH],CC[NH],O
rxn_123,NN,[H],[NH]N,[H][H]
rxn_124,NN,[CH3],[NH]N,C
rxn_125,NN,[NH2],[NH]N,N
rxn_126,CC=N,[H],[CH2]C=N,[H][H]
rxn_127,CC=N,[H],CC=[N],[H][H]
rxn_128,[NH],C,[NH2],[CH3]
rxn_129,[NH],CC,[NH2],C[CH2]
rxn_130,[NH],N=C=O,[NH2],[N]=C=O
rxn_131,[Cl],C,Cl,[CH3]
rxn_132,[Cl],CC,Cl,C[CH2]
rxn_133,[Cl],CCC,Cl,[CH2]CC
rxn_134,[Cl],CCC,Cl,C[CH]C
rxn_135,[Cl],CCCC,Cl,[CH2]CCC
rxn_136,[Cl],CCCC,Cl,C[CH]CC
rxn_138,[Cl],CC=O,Cl,C[C]=O
rxn_139,[Cl],CC(C)=O,Cl,[CH2]C(C)=O
rxn_140,[Cl],CO,Cl,[CH2]O
rxn_142,[Cl],CCO,Cl,C[CH]O
rxn_143,[Cl],CCO,Cl,[CH2]CO
rxn_144,[Cl],O,Cl,[OH]
rxn_145,[Cl],OO,Cl,[O]O
rxn_146,[Cl],[H][H],Cl,[H]
rxn_147,[Cl],CCCCOC=O,Cl,[CH2]CCCOC=O
rxn_148,[Cl],CCCCOC=O,Cl,C[CH]CCOC=O
rxn_149,[Cl],CCCCOC=O,Cl,CC[CH]COC=O
rxn_151,[Cl],C=C=C,Cl,[CH]=C=C
rxn_153,[Cl],C1CCC1,Cl,[CH]1CCC1
rxn_154,[Cl],C1COCCO1,Cl,[CH]1COCCO1
rxn_155,[Cl],CCCCOC(C)=O,Cl,[CH2]CCCOC(C)=O
rxn_156,[Cl],CCCCOC(C)=O,Cl,C[CH]CCOC(C)=O
rxn_159,[Cl],COC,Cl,[CH2]OC
rxn_160,[Cl],C=CC,Cl,[CH2]C=C
rxn_161,[Cl],C1CCCCC1,Cl,[CH]1CCCCC1
rxn_166,[Cl],CC(C)C,Cl,[CH2]C(C)C
rxn_168,[Cl],C1CC1,Cl,[CH]1CC1
rxn_170,[Cl],C=C,Cl,[CH]=C
rxn_174,C=CC,[c]1ccccc1,c1ccccc1,[CH]=CC
rxn_175,C=CC,[c]1ccccc1,c1ccccc1,C=[C]C
rxn_176,C=CC,[c]1ccccc1,c1ccccc1,[CH2]C=C
rxn_177,C=CC=C,[CH]=C,C=C,[CH]=CC=C
rxn_178,C=CC=C,[CH]=C,C=C,C=[C]C=C
rxn_179,C=CC=C,[c]1ccccc1,c1ccccc1,C=[C]C=C
rxn_180,C=CC=C,[c]1ccccc1,c1ccccc1,[CH]=CC=C
rxn_181,c1ccccc1,[CH3],C,[c]1ccccc1
rxn_182,Cc1ccccc1,[H],[H][H],[CH2]c1ccccc1
rxn_183,Cc1ccccc1,[H],[H][H],Cc1[c]cccc1
rxn_184,C#CCc1ccccc1,[H],[H][H],C#CCc1[c]cccc1
rxn_185,C=C=Cc1ccccc1,[H],[H][H],C=C=Cc1[c]cccc1
rxn_186,C,[H],[CH3],[H][H]
rxn_188,C,[OH],[CH3],O
rxn_189,C,[O]O,[CH3],OO
rxn_190,C,[O][O],[CH3],[O]O
rxn_191,CO,[H],[CH2]O,[H][H]
rxn_192,CO,[H],C[O],[H][H]
rxn_193,CO,[O],[CH2]O,[OH]
rxn_194,CO,[O],C[O],[OH]
rxn_195,CO,[OH],[CH2]O,O
rxn_196,CO,[OH],C[O],O
rxn_197,CO,[O]O,[CH2]O,OO
rxn_198,CO,[O]O,C[O],OO
rxn_199,CO,[O][O],[CH2]O,[O]O
rxn_200,C[O],[O]O,CO,[O][O]
rxn_201,CO,[CH3],[CH2]O,C
rxn_202,COO,[H],[CH2]OO,[H][H]
rxn_203,COO,[H],CO[O],[H][H]
rxn_204,COO,[O],[CH2]OO,[OH]
rxn_206,COO,[OH],CO[O],O
rxn_207,COO,[OH],[CH2]OO,O
rxn_208,COO,[O]O,CO[O],OO
rxn_209,CO[O],C,COO,[CH3]
rxn_210,CC,[H],C[CH2],[H][H]
rxn_211,CC,[O],C[CH2],[OH]
rxn_212,CC,[OH],C[CH2],O
rxn_213,CC,[O]O,C[CH2],OO
rxn_214,CC,[O][O],C[CH2],[O]O
rxn_215,CC,[CH3],C[CH2],C
rxn_216,CO[O],CC,COO,C[CH2]
rxn_217,C=C,[H],[CH]=C,[H][H]
rxn_218,C=C,[OH],[CH]=C,O
rxn_220,CCO,[H],C[CH]O,[H][H]
rxn_221,CCO,[H],[CH2]CO,[H][H]
rxn_222,CCO,[H],CC[O],[H][H]
rxn_223,CCO,[O],[CH2]CO,[OH]
rxn_224,CCO,[O],C[CH]O,[OH]
rxn_225,CCO,[O],CC[O],[OH]
rxn_226,CCO,[OH],C[CH]O,O
rxn_227,CCO,[OH],[CH2]CO,O
rxn_228,CCO,[O]O,C[CH]O,OO
rxn_229,CCO,[O]O,[CH2]CO,OO
rxn_230,CCO,[O]O,CC[O],OO
rxn_231,CCO,[CH3],C[CH]O,C
rxn_232,CCO,[CH3],[CH2]CO,C
rxn_233,CCO,[CH3],CC[O],C
rxn_235,CC=O,[H],[CH2]C=O,[H][H]
rxn_237,CC=O,[OH],C[C]=O,O
rxn_238,CC=O,[OH],[CH2]C=O,O
rxn_239,CC=O,[O]O,C[C]=O,OO
rxn_240,CC=O,[O]O,[CH2]C=O,OO
rxn_242,CC=O,[CH3],C[C]=O,C
rxn_243,CCO[O],[O]O,CCOO,[O][O]
rxn_244,CC(=O)O[O],[O]O,CC(=O)OO,[O][O]
rxn_247,C#CC,[H],[H][H],C#C[CH2]
rxn_248,C=C=C,[H],[H][H],[CH]=C=C
rxn_249,C#CC=C,[CH3],C,C#C[C]=C
rxn_250,C#CC=C,[H],[H][H],C#C[C]=C
rxn_251,C=C=CC,[CH3],C,[CH]=C=CC
rxn_252,C=C=CC,[H],[H][H],[CH]=C=CC
rxn_253,C#CCC,[CH3],C,C#C[CH]C
rxn_254,C#CCC,[H],[H][H],C#C[CH]C
rxn_255,C#CC,[OH],O,C#C[CH2]
rxn_256,C=C=C,[OH],O,[CH]=C=C
rxn_257,Cc1ccccc1,[OH],O,[CH2]c1ccccc1
rxn_258,Cc1ccccc1,[OH],O,Cc1[c]cccc1
rxn_259,Cc1ccccc1,[OH],O,Cc1c[c]ccc1
rxn_260,Cc1ccccc1,[OH],O,Cc1cc[c]cc1
rxn_261,Cc1ccccc1,[H],[H][H],Cc1c[c]ccc1
rxn_262,Cc1ccccc1,[H],[H][H],Cc1cc[c]cc1
rxn_263,Cc1ccccc1,[O],[OH],[CH2]c1ccccc1
rxn_264,Cc1ccccc1,[O],[OH],Cc1[c]cccc1
rxn_265,Cc1ccccc1,[O],[OH],Cc1c[c]ccc1
rxn_266,Cc1ccccc1,[O],[OH],Cc1cc[c]cc1
rxn_268,Cc1ccccc1,[CH3],C,Cc1[c]cccc1
rxn_269,Cc1ccccc1,[CH3],C,Cc1c[c]ccc1
rxn_270,Cc1ccccc1,[CH3],C,Cc1cc[c]cc1
rxn_273,Cc1ccccc1,[O]O,OO,Cc1c[c]ccc1
rxn_274,Cc1ccccc1,[O]O,OO,Cc1cc[c]cc1
rxn_275,c1ccccc1,[H],[H][H],[c]1ccccc1
rxn_276,C1=Cc2cccc3cccc1c23,[H],[H][H],[C]1=Cc2cccc3cccc1c23
rxn_277,c1ccccc1,[OH],O,[c]1ccccc1
rxn_278,c1ccccc1,[CH3],C,[c]1ccccc1
rxn_279,c1ccccc1,C[CH2],CC,[c]1ccccc1
rxn_282,[c]1ccccc1,[H][H],c1ccccc1,[H]
rxn_285,[H][H],[O],[OH],[H]
rxn_286,[H][H],[OH],O,[H]
rxn_287,[H][H],C[O],CO,[H]
rxn_288,[H][H],[CH3],C,[H]
rxn_289,[H][H],[O][O],[O]O,[H]
rxn_290,[OH],CC,O,C[CH2]
rxn_291,[OH],CCC,O,C[CH]C
rxn_293,CC,[O],[OH],C[CH2]
rxn_296,[O]O,CC,OO,C[CH2]
rxn_297,[O]O,CCC,OO,C[CH]C
rxn_298,[O]O,CC(C)C,OO,C[C](C)C
rxn_299,C[O],CC,CO,C[CH2]
rxn_300,C[O],CCC,CO,C[CH]C
rxn_301,C[O],CC(C)C,CO,C[C](C)C
rxn_302,CC,[O][O],[O]O,C[CH2]
rxn_303,CCC,[O][O],[O]O,C[CH]C
rxn_305,[H][H],[O][O],[O]O,[H]
rxn_306,[H][H],[CH]=C,C=C,[H]
rxn_307,[H][H],[C]#C,C#C,[H]
rxn_308,[H][H],[c]1ccccc1,c1ccccc1,[H]
rxn_309,[H][H],[CH]=O,C=O,[H]
rxn_310,[H][H],C[C]=O,CC=O,[H]
rxn_311,[H][H],[OH],O,[H]
rxn_312,[H][H],C[O],CO,[H]
rxn_313,C,[O][O],[O]O,[CH3]
rxn_314,C[CH2],C,CC,[CH3]
rxn_315,C[CH]C,C,CCC,[CH3]
rxn_317,[c]1ccccc1,C,c1ccccc1,[CH3]
rxn_318,[CH]=O,C,C=O,[CH3]
rxn_319,C,C[C]=O,CC=O,[CH3]
rxn_320,[OH],C,O,[CH3]
rxn_321,C[O],C,CO,[CH3]
rxn_322,[O]O,C,OO,[CH3]
rxn_323,[C]#C,CC,C#C,C[CH2]
rxn_324,[c]1ccccc1,CC,c1ccccc1,C[CH2]
rxn_325,[CH]=O,CC,C=O,C[CH2]
rxn_326,C[C]=O,CC,CC=O,C[CH2]
rxn_327,[OH],CC=O,O,[CH2]C=O
rxn_328,CO,[CH3],C,C[O]
rxn_329,[OH],CO,O,[CH2]O
rxn_330,[CH2],CCC,[CH3],C[CH]C
rxn_331,[CH2]O,CCC,CO,C[CH]C
rxn_332,[CH]=C,CCC,C=C,C[CH]C
rxn_333,[C]#C,CCC,C#C,C[CH]C
rxn_334,[CH]=O,CCC,C=O,C[CH]C
rxn_335,C[C]=O,CCC,CC=O,C[CH]C
rxn_337,[CH]=C,CC(C)C,C=C,C[C](C)C
rxn_338,[C]#C,CC(C)C,C#C,C[C](C)C
rxn_341,C=C,[O][O],[O]O,[CH]=C
rxn_342,C=C,[O],[OH],[CH]=C
rxn_343,C=C,C[CH2],CC,[CH]=C
rxn_344,[OH],C=C,O,[CH]=C
rxn_345,C=CC,[O],[OH],C=[C]C
rxn_346,[H],C=CC,[H][H],C=[C]C
rxn_347,[CH3],C=CC,C,C=[C]C
rxn_348,[CH]=C,C=CC,C=C,C=[C]C
rxn_349,[C]#C,C=CC,C#C,C=[C]C
rxn_350,[OH],C=CC,O,C=[C]C
rxn_352,C#C,C[CH2],CC,[C]#C
rxn_353,[OH],C#C,O,[C]#C
rxn_355,[H],c1ccccc1,[H][H],[c]1ccccc1
rxn_356,C[CH2],c1ccccc1,CC,[c]1ccccc1
rxn_357,[OH],c1ccccc1,O,[c]1ccccc1
rxn_358,C=O,[O][O],[O]O,[CH]=O
rxn_360,[CH2],C=O,[CH3],[CH]=O
rxn_361,[CH3],C=O,C,[CH]=O
rxn_362,C=O,C[CH2],CC,[CH]=O
rxn_363,C=O,C[CH]C,CCC,[CH]=O
rxn_365,[CH]=C,C=O,C=C,[CH]=O
rxn_366,C=O,C[C]=O,CC=O,[CH]=O
rxn_367,[OH],C=O,O,[CH]=O
rxn_368,C=O,C[O],CO,[CH]=O
rxn_369,[O]O,C=O,OO,[CH]=O
rxn_370,CC=O,[O][O],[O]O,C[C]=O
rxn_372,[H],CC=O,[H][H],C[C]=O
rxn_373,[CH3],CC=O,C,C[C]=O
rxn_376,[OH],CC=O,O,C[C]=O
rxn_377,[O]O,CC=O,OO,C[C]=O
rxn_378,O,[O][O],[O]O,[OH]
rxn_380,[H],O,[H][H],[OH]
rxn_381,O,[CH3],C,[OH]
rxn_382,O,C[CH2],CC,[OH]
rxn_383,O,[CH]=C,C=C,[OH]
rxn_384,O,[CH]=O,C=O,[OH]
rxn_385,O,C[O],CO,[OH]
rxn_386,CO,[O],[OH],C[O]
rxn_387,[CH2],CO,[CH3],C[O]
rxn_388,CO,[CH3],C,C[O]
rxn_389,CO,C[CH2],CC,C[O]
rxn_390,CO,C[CH]C,CCC,C[O]
rxn_391,CO,C[C](C)C,CC(C)C,C[O]
rxn_392,[CH]=C,CO,C=C,C[O]
rxn_393,[C]#C,CO,C#C,C[O]
rxn_394,[OH],CO,O,C[O]
rxn_396,OO,C[CH]CCO,CCCCO,[O]O
rxn_398,OO,CCC[CH]O,CCCCO,[O]O
rxn_399,OO,[CH2]CC(C)O,CCC(C)O,[O]O
rxn_400,OO,C[CH]C(C)O,CCC(C)O,[O]O
rxn_401,OO,CC[C](C)O,CCC(C)O,[O]O
rxn_403,OO,[CH2]C(C)(C)O,CC(C)(C)O,[O]O
rxn_405,C=O,[CH2]C(=C)C,C=C(C)C,[CH]=O
rxn_406,C[C](C)CO,CCC,CC(C)CO,C[CH]C
rxn_407,CC(C)CO,C[CH]C,CCC,CC(C)[CH]O
rxn_409,C[C](C)CO,C=C(C)C,CC(C)CO,[CH2]C(=C)C
rxn_410,CC(C)[CH]O,C=C(C)C,CC(C)CO,[CH2]C(=C)C
rxn_413,C[C](C)CO,C=CC,CC(C)CO,[CH2]C=C
rxn_414,CC(C)[CH]O,C=CC,CC(C)CO,[CH2]C=C
rxn_415,C=CC,CC(C)C[O],CC(C)CO,[CH2]C=C
rxn_417,CC(C)CO,C[CH2],CC,C[C](C)CO
rxn_418,CC(C)CO,C[CH2],CC,CC(C)[CH]O
rxn_419,CC(C)C[O],CC,CC(C)CO,C[CH2]
rxn_420,[CH]=C,CC(C)CO,C=C,C[C](C)CO
rxn_422,CC(C)CO,C=[C]C,C=CC,CC(C)[CH]O
rxn_424,CC(C)CO,C[CH]C=O,CCC=O,C[C](C)CO
rxn_425,CC(C)CO,C[CH]C=O,CCC=O,CC(C)[CH]O
rxn_426,[H],CC(C)C=O,[H][H],C[C](C)C=O
rxn_428,[O]O,C=CC,OO,[CH2]C=C
rxn_429,[O]O,CC=CC,OO,[CH2]C=CC
rxn_430,OO,C=[C]C,C=CC,[O]O
rxn_431,OO,C[C]=CC,CC=CC,[O]O
rxn_432,[O]O,C=CCC,OO,C=C[CH]C
rxn_433,[O]O,C=CCC,OO,C=C[CH]C
rxn_434,OO,[CH]=C,C=C,[O]O
rxn_435,OO,[CH]=CCC,C=CCC,[O]O
rxn_437,OO,CC=C[O],CC=CO,[O]O
rxn_438,OO,C=C[O],C=CO,[O]O
rxn_439,OO,CO[O],COO,[O]O
rxn_440,C=CCC,CO[O],COO,C=C[CH]C
rxn_441,OO,[CH2]C=C,C=CC,[O]O
rxn_443,[OH],Cc1ccccc1,O,[CH2]c1ccccc1
rxn_445,[O]O,CCc1ccccc1,OO,C[CH]c1ccccc1
rxn_448,CCc1ccccc1,[O][O],[O]O,C[CH]c1ccccc1
rxn_450,CCOO,C[CH]C,CCC,CCO[O]
rxn_452,CCOO,C[CH2],CC,CCO[O]
rxn_453,CC(C)OO,C[CH2],CC,CC(C)O[O]
rxn_456,CCOO,C[C]=O,CC=O,CCO[O]
rxn_458,CCOO,C[CH]C=O,CCC=O,CCO[O]
rxn_460,CCOO,[CH2]C=O,CC=O,CCO[O]
rxn_461,CC(C)OO,[CH2]C=O,CC=O,CC(C)O[O]
rxn_463,C[CH2],CC=S,CC,C[C]=S
rxn_464,[SH],CCC=S,S,C[CH]C=S
rxn_465,[CH3],CCC=S,C,C[CH]C=S
rxn_466,SCC=C,C[S],CS,S[CH]C=C
rxn_467,[H],CO,[H][H],C[O]
rxn_468,CC(C)CO,C[CH]C,CCC,C[C](C)CO
rxn_471,[OH],S,O,[SH]
rxn_472,[OH],CS,O,C[S]
rxn_473,CS,C[O],CO,C[S]
rxn_474,S,C[O],CO,[SH]
rxn_475,C[CH]S,CC=O,CCS,C[C]=O
rxn_476,CC(S)O,[CH3],C,C[C](S)O
rxn_477,SC=O,[CH3],C,[S]C=O
rxn_478,[SH],CC(S)O,S,C[C](S)O
rxn_479,[SH],CC=O,S,C[C]=O
rxn_480,[SH],C=CO,S,C=C[O]
rxn_481,C=CO,C[S],CS,C=C[O]
rxn_482,[NH2],CC,N,C[CH2]
rxn_483,[CH3],C1CC2CCC1C2,C,[CH]1CC2CCC1C2
rxn_484,[NH2],CCC,N,C[CH]C
rxn_485,C[CH2],C1CC2CCC1C2,CC,[CH]1CC2CCC1C2
rxn_486,[NH2],CC(C)C,N,C[C](C)C
rxn_487,C[CH]C,C1CC2CCC1C2,CCC,[CH]1CC2CCC1C2
rxn_488,[H],N,[H][H],[NH2]
rxn_490,N,[O],[OH],[NH2]
rxn_491,[CH2]C=C,C1CC2CCC1C2,C=CC,[CH]1CC2CCC1C2
rxn_492,[OH],N,O,[NH2]
rxn_494,[CH3],N,C,[NH2]
rxn_547,[CH2]c1ccccc1,C1CC2CCC1C2,Cc1ccccc1,[CH]1C2CCC1CC2
rxn_548,C[CH]c1ccccc1,C1CC2CCC1C2,CCc1ccccc1,[CH]1C2CCC1CC2
rxn_549,C[C](C)c1ccccc1,C1CC2CCC1C2,CC(C)c1ccccc1,[CH]1C2CCC1CC2
rxn_550,[CH]=C,C1CC2CCC1C2,C=C,[CH]1C2CCC1CC2
rxn_551,C=[C]C,C1CC2CCC1C2,C=CC,[CH]1C2CCC1CC2
rxn_552,C=[C]C=C,C1CC2CCC1C2,C=CC=C,[CH]1C2CCC1CC2
rxn_553,[c]1ccccc1,C1CC2CCC1C2,c1ccccc1,[CH]1C2CCC1CC2
rxn_554,C#C[C]=C,C1CC2CCC1C2,C#CC=C,[CH]1C2CCC1CC2
rxn_555,[CH3],C1CC2CCCC2C1,C,C1C[C]2CCCC2C1
rxn_556,C[CH2],C1CC2CCCC2C1,CC,C1C[C]2CCCC2C1
rxn_557,C[CH]C,C1CC2CCCC2C1,CCC,C1C[C]2CCCC2C1
rxn_559,[CH2]C=C,C1CC2CCCC2C1,C=CC,C1C[C]2CCCC2C1
rxn_560,C=C[CH]C,C1CC2CCCC2C1,C=CCC,C1C[C]2CCCC2C1
rxn_561,C=C[C](C)C,C1CC2CCCC2C1,C=CC(C)C,C1C[C]2CCCC2C1
rxn_562,C=C[CH]C=C,C1CC2CCCC2C1,C=CCC=C,C1C[C]2CCCC2C1
rxn_563,C=C[C](C)C=C,C1CC2CCCC2C1,C=CC(C)C=C,C1C[C]2CCCC2C1
rxn_565,C#C[CH]C,C1CC2CCCC2C1,C#CCC,C1C[C]2CCCC2C1
rxn_566,C#C[C](C)C,C1CC2CCCC2C1,C#CC(C)C,C1C[C]2CCCC2C1
